CS Klinger,JLTS_Clone_P2_DC15A_501,INF,Squad Lead@Avalanche 3-3,23418,17467.8,0.00143909,234174,,JLTS_Clone_P2_DC15A_501,1985,5,10,9,23
CP Bandit,JLTS_Clone_P2_DC15A_501,AB,Team Lead,23419.5,17446.5,0.00143909,234174,,JLTS_Clone_P2_DC15A_501,1985,5,10,9,23
,RD501_dwarf_spider_droid_MkII,NA,,12815.3,16730,2.82621,128167,CT Chimera,JLTS_Clone_P2_DC15A_501,1985,5,10,9,24
,B_UAV_AI,NA,,12815.3,16730,-0.0610809,128167,Error: No vehicle,,1985,5,10,9,24
,3AS_n99,NA,,13055.2,17524,-0.164783,130175,CT Nico,JLTS_Clone_P2_DC15A_501,1985,5,10,9,24
,3AS_n99,NA,,13217.5,17486.5,-0.132137,132174,CT Flak,JLTS_Clone_P2_DC15A_501,1985,5,10,9,24
,JLTS_Droid_B1_Crew,NA,,13217.5,17486.5,2.9617,132174,65348,JLTS_Droid_B1_Crew,1985,5,10,9,24
,3AS_n99,NA,,12401.5,17443.7,-0.120029,124174,CT Nico,JLTS_Clone_P2_DC15A_501,1985,5,10,9,24
,RD501_field_cannon_cis,NA,,12847.4,16678.9,-0.0103531,128166,CT Chimera,JLTS_Clone_P2_DC15A_501,1985,5,10,9,24
,RD501_opfor_unit_B1_crew,NA,,12843.8,16678,0.114067,128166,CT Chimera,JLTS_Clone_P2_DC15A_501,1985,5,10,9,24
,3AS_n99,NA,,13316.7,17314.2,-0.126774,133173,CT Tim,JLTS_Clone_P2_DC15A_501,1985,5,10,9,24
,3AS_n99,NA,,13369.2,17231.2,-0.226114,133172,CT Noir,JLTS_Clone_P2_DC15A_501,1985,5,10,9,25
,RD501_dwarf_spider_droid_MkII,NA,,12910.9,16693.7,4.05818,129166,CT Chimera,JLTS_Clone_P2_DC15A_501,1985,5,10,9,25
,B_UAV_AI,NA,,12910.9,16693.7,-0.0625763,129166,Error: No vehicle,,1985,5,10,9,25
,RD501_opfor_unit_B1_crew,NA,,12910.6,16693.3,1.61753,129166,Error: No vehicle,,1985,5,10,9,25
,101st_EWEB,NA,,12910.8,16693.7,1.96261,129166,Error: No vehicle,,1985,5,10,9,25
,RD501_dwarf_spider_droid_MkII,NA,,12884.5,16682.3,3.57254,128166,CT Chimera,JLTS_Clone_P2_DC15A_501,1985,5,10,9,25
,B_UAV_AI,NA,,12884.5,16682.3,-0.0622177,128166,Error: No vehicle,,1985,5,10,9,25
,3AS_n99,NA,,13444.6,17087.5,-0.260523,134170,CT Flak,JLTS_Clone_P2_DC15A_501,1985,5,10,9,26
,RD501_crab_droid_MkII,NA,,12910.3,16657.3,4.21665,129166,CT Chimera,JLTS_Clone_P2_DC15A_501,1985,5,10,9,26
,B_UAV_AI,NA,,12910.3,16657.3,-0.129623,129166,Error: No vehicle,,1985,5,10,9,26
,RD501_opfor_unit_B1_crew,NA,,12911.1,16656.3,0.0165176,129166,Error: No vehicle,,1985,5,10,9,26
,101st_EWEB,NA,,12912.4,16657.2,1.69022,129166,Error: No vehicle,,1985,5,10,9,26
,RD501_crab_droid_MkII,NA,,12865.5,16731.1,2.76494,128167,CT Chimera,JLTS_Clone_P2_DC15A_501,1985,5,10,9,26
,B_UAV_AI,NA,,12865.5,16731.1,-0.123207,128167,Error: No vehicle,,1985,5,10,9,26
,3AS_n99,NA,,12844.6,16834.7,0.493294,128168,CP Radar,JLTS_Clone_P2_DC15A_501,1985,5,10,9,27
CT Salvatore,JLTS_Clone_P2_DC15A_501,INF,Trooper,23401.1,17438,0.00144005,234174,,JLTS_Clone_P2_DC15A_501,1985,5,10,9,27
,RD501_Vulture,NA,,8520.77,25156.7,0.108025,085251,Error: No vehicle,,1985,5,10,9,27
