,RD501_Vulture,NA,,12980.8,14244.7,0.100706,129142,Error: No vehicle,,1985,5,11,4,53
,RD501_opfor_unit_B1_pilot,NA,,12980.1,14242.6,6.42227,129142,Error: No vehicle,,1985,5,11,4,53
,RD501_Vulture,NA,,12976.6,14261,-1.6081,129142,Error: No vehicle,,1985,5,11,4,53
,RD501_opfor_unit_B1_pilot,NA,,12975.9,14258.8,4.76878,129142,Error: No vehicle,,1985,5,11,4,53
CP Tal,JLTS_Clone_P2_DC15A_501,PLT,Platoon ARC,23416.5,17441.3,0.00143909,234174,,JLTS_Clone_P2_DC15A_501,1985,5,11,4,53
,RD501_opfor_unit_B1_pilot,NA,,12947.4,14351.8,6.33925,129143,Error: No vehicle,,1985,5,11,4,53
,RD501_Vulture,NA,,12948.1,14354,0.111485,129143,Error: No vehicle,,1985,5,11,4,53
,Land_Smokestack_01_factory_F,NA,,14069.5,14270.8,5.95191,140142,Error: No vehicle,,1985,5,11,4,53
,RD501_opfor_unit_B1,NA,,14043.3,14227.6,-0.00196457,140142,Error: No vehicle,,1985,5,11,4,53
,RD501_drone_rep_stealth_heli,NA,,15912.4,15285.4,417.849,159152,Campbell,B_UAV_AI,1985,5,11,4,53
,B_UAV_AI,NA,,15912.4,15285.4,419.465,159152,Error: No vehicle,,1985,5,11,4,53
,B_UAV_AI,NA,,15912.4,15285.4,419.465,159152,Error: No vehicle,,1985,5,11,4,53
CR-C Twisted,JLTS_Clone_P2_DC15A_501,INF,Recruit | Reserve | Guest@Recruit | Reserve | Guest,23427.2,17447.7,0.00143909,234174,,JLTS_Clone_P2_DC15A_501,1985,5,11,4,53
CX-X Ginger,JLTS_Clone_P2_DC15A_501,AIR,Section Leader@Razor 3-1,23439.8,17455.2,0.00144005,234174,,JLTS_Clone_P2_DC15A_501,1985,5,11,4,53
CX-X Phantom,JLTS_Clone_P2_DC15A_501,AIR,Razor 1-2 (B),23433,17445.3,0.00143909,234174,,JLTS_Clone_P2_DC15A_501,1985,5,11,4,54
,RD501_CIS_Static_AA_SR,NA,,12870.1,14205.4,-1.8903,128142,CX-P Ethan,JLTS_Clone_P2_DC15A_501,1985,5,11,4,55
,O_UAV_AI,NA,,12870.1,14205.4,1.89589,128142,Error: No vehicle,,1985,5,11,4,55
,RD501_opfor_unit_human_heavy,NA,,12444.2,15230.6,0.00203705,124152,CS Uncle,JLTS_Clone_P2_DC15A_501,1985,5,11,4,55
,RD501_opfor_unit_human_marksman,NA,,12459.8,15233.9,-0.265198,124152,CP Bandit,JLTS_Clone_P2_DC15A_501,1985,5,11,4,55
,RD501_opfor_unit_human_rifleman,NA,,12462.3,15232.5,-0.0019455,124152,CS Uncle,JLTS_Clone_P2_DC15A_501,1985,5,11,4,55
,RD501_opfor_unit_human_rifleman,NA,,12463.4,15230.7,0.00123596,124152,CP Bandit,JLTS_Clone_P2_DC15A_501,1985,5,11,4,55
,RD501_Loyalist_Scimitar,NA,,12475.4,15225.6,0.188438,124152,CP Bandit,JLTS_Clone_P2_DC15A_501,1985,5,11,4,55
,Land_TTowerSmall_2_F,NA,,12468,15224.1,0.238861,124152,CP Bandit,JLTS_Clone_P2_DC15A_501,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
,,NA,,0,0,0,000000,Error: No vehicle,,1985,5,11,4,55
